Irradiation,Temperature,Current,Voltage,Label,Current_raw ,Voltage_raw,,,,,,,,,
100,10,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,15,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,20,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,25,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,30,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,35,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,40,1.86,14.9,1,1.86E+00,1.49E+01,,,,,,,,,
100,45,1.87,14.9,1,1.87E+00,1.49E+01,,,,,,,,,
100,50,1.87,14.9,1,1.87E+00,1.49E+01,,,,,,,,,
100,55,1.87,14.9,1,1.87E+00,1.49E+01,,,,,,,,,
100,60,1.87,15,1,1.87E+00,1.50E+01,,,,,,,,,
150,10,2.78,22.3,1,2.78E+00,2.23E+01,,,,,,,,,
150,15,2.79,22.3,1,2.79E+00,2.23E+01,,,,,,,,,
150,20,2.79,22.3,1,2.79E+00,2.23E+01,,,,,,,,,
150,25,2.79,22.3,1,2.79E+00,2.23E+01,,,,,,,,,
150,30,2.79,22.3,1,2.79E+00,2.23E+01,,,,,,,,,
150,35,2.79,22.3,1,2.79E+00,2.23E+01,,,,,,,,,
150,40,2.79,22.4,1,2.79E+00,2.24E+01,,,,,,,,,
150,45,2.8,22.4,1,2.80E+00,2.24E+01,,,,,,,,,
150,50,2.8,22.4,1,2.80E+00,2.24E+01,,,,,,,,,
150,55,2.8,22.4,1,2.80E+00,2.24E+01,,,,,,,,,
150,60,2.8,22.4,1,2.80E+00,2.24E+01,,,,,,,,,
200,10,3.71,29.7,1,3.71E+00,2.97E+01,,,,,,,,,
200,15,3.71,29.7,1,3.71E+00,2.97E+01,,,,,,,,,
200,20,3.71,29.7,1,3.71E+00,2.97E+01,,,,,,,,,
200,25,3.72,29.7,1,3.72E+00,2.97E+01,,,,,,,,,
200,30,3.72,29.7,1,3.72E+00,2.97E+01,,,,,,,,,
200,35,3.72,29.8,1,3.72E+00,2.98E+01,,,,,,,,,
200,40,3.72,29.8,1,3.72E+00,2.98E+01,,,,,,,,,
200,45,3.73,29.8,1,3.73E+00,2.98E+01,,,,,,,,,
200,50,3.73,29.8,1,3.73E+00,2.98E+01,,,,,,,,,
200,55,3.73,29.8,1,3.73E+00,2.98E+01,,,,,,,,,
200,60,3.73,29.9,1,3.73E+00,2.99E+01,,,,,,,,,
250,10,4.63,37.1,1,4.63E+00,3.71E+01,,,,,,,,,
250,15,4.63,37.1,1,4.63E+00,3.71E+01,,,,,,,,,
250,20,4.64,37.1,1,4.64E+00,3.71E+01,,,,,,,,,
250,25,4.64,37.1,1,4.64E+00,3.71E+01,,,,,,,,,
250,30,4.64,37.2,1,4.64E+00,3.72E+01,,,,,,,,,
250,35,4.65,37.2,1,4.65E+00,3.72E+01,,,,,,,,,
250,40,4.65,37.2,1,4.65E+00,3.72E+01,,,,,,,,,
250,45,4.65,37.2,1,4.65E+00,3.72E+01,,,,,,,,,
250,50,4.66,37.3,1,4.66E+00,3.73E+01,,,,,,,,,
250,55,4.66,37.3,1,4.66E+00,3.73E+01,,,,,,,,,
250,60,4.66,37.3,1,4.66E+00,3.73E+01,,,,,,,,,
300,10,5.55,44.4,1,5.55E+00,4.44E+01,,,,,,,,,
300,15,5.56,44.5,1,5.56E+00,4.45E+01,,,,,,,,,
300,20,5.56,44.5,1,5.56E+00,4.45E+01,,,,,,,,,
300,25,5.56,44.5,1,5.56E+00,4.45E+01,,,,,,,,,
300,30,5.57,44.5,1,5.57E+00,4.45E+01,,,,,,,,,
300,35,5.57,44.6,1,5.57E+00,4.46E+01,,,,,,,,,
300,40,5.58,44.6,1,5.58E+00,4.46E+01,,,,,,,,,
300,45,5.58,44.6,1,5.58E+00,4.46E+01,,,,,,,,,
300,50,5.58,44.7,1,5.58E+00,4.47E+01,,,,,,,,,
300,55,5.59,44.7,1,5.59E+00,4.47E+01,,,,,,,,,
300,60,5.59,44.7,1,5.59E+00,4.47E+01,,,,,,,,,
350,10,6.47,51.8,1,6.47E+00,5.18E+01,,,,,,,,,
350,15,6.48,51.8,1,6.48E+00,5.18E+01,,,,,,,,,
350,20,6.48,51.9,1,6.48E+00,5.19E+01,,,,,,,,,
350,25,6.49,51.9,1,6.49E+00,5.19E+01,,,,,,,,,
350,30,6.49,51.9,1,6.49E+00,5.19E+01,,,,,,,,,
350,35,6.5,52,1,6.50E+00,5.20E+01,,,,,,,,,
350,40,6.5,52,1,6.50E+00,5.20E+01,,,,,,,,,
350,45,6.5,52,1,6.50E+00,5.20E+01,,,,,,,,,
350,50,6.51,52.1,1,6.51E+00,5.21E+01,,,,,,,,,
350,55,6.51,52.1,1,6.51E+00,5.21E+01,,,,,,,,,
350,60,6.52,52.1,1,6.52E+00,5.21E+01,,,,,,,,,
400,10,7.39,59.2,1,7.39E+00,5.92E+01,,,,,,,,,
400,15,7.4,59.2,1,7.40E+00,5.92E+01,,,,,,,,,
400,20,7.4,59.2,1,7.40E+00,5.92E+01,,,,,,,,,
400,25,7.41,59.3,1,7.41E+00,5.93E+01,,,,,,,,,
400,30,7.41,59.3,1,7.41E+00,5.93E+01,,,,,,,,,
400,35,7.42,59.3,1,7.42E+00,5.93E+01,,,,,,,,,
400,40,7.42,59.4,1,7.42E+00,5.94E+01,,,,,,,,,
400,45,7.43,59.4,1,7.43E+00,5.94E+01,,,,,,,,,
400,50,7.43,59.5,1,7.43E+00,5.95E+01,,,,,,,,,
400,55,7.44,59.5,1,7.44E+00,5.95E+01,,,,,,,,,
400,60,7.44,59.5,1,7.44E+00,5.95E+01,,,,,,,,,
450,10,8.31,66.5,1,8.31E+00,6.65E+01,,,,,,,,,
450,15,8.32,66.5,1,8.32E+00,6.65E+01,,,,,,,,,
450,20,8.32,66.6,1,8.32E+00,6.66E+01,,,,,,,,,
450,25,8.33,66.6,1,8.33E+00,6.66E+01,,,,,,,,,
450,30,8.33,66.7,1,8.33E+00,6.67E+01,,,,,,,,,
450,35,8.34,66.7,1,8.34E+00,6.67E+01,,,,,,,,,
450,40,8.35,66.8,1,8.35E+00,6.68E+01,,,,,,,,,
450,45,8.35,66.8,1,8.35E+00,6.68E+01,,,,,,,,,
450,50,8.36,66.8,1,8.36E+00,6.68E+01,,,,,,,,,
450,55,8.36,66.9,1,8.36E+00,6.69E+01,,,,,,,,,
450,60,8.37,66.9,1,8.37E+00,6.69E+01,,,,,,,,,
500,10,9.23,73.8,1,9.23E+00,7.38E+01,,,,,,,,,
500,15,9.23,73.9,1,9.23E+00,7.39E+01,,,,,,,,,
500,20,9.24,73.9,1,9.24E+00,7.39E+01,,,,,,,,,
500,25,9.25,74,1,9.25E+00,7.40E+01,,,,,,,,,
500,30,9.25,74,1,9.25E+00,7.40E+01,,,,,,,,,
500,35,9.26,74.1,1,9.26E+00,7.41E+01,,,,,,,,,
500,40,9.27,74.1,1,9.27E+00,7.41E+01,,,,,,,,,
500,45,9.27,74.2,1,9.27E+00,7.42E+01,,,,,,,,,
500,50,9.28,74.2,1,9.28E+00,7.42E+01,,,,,,,,,
500,55,9.28,74.3,1,9.28E+00,7.43E+01,,,,,,,,,
500,60,9.29,74.3,1,9.29E+00,7.43E+01,,,,,,,,,
550,10,10.1,81.2,1,1.01E+01,8.12E+01,,,,,,,,,
550,15,10.2,81.2,1,1.02E+01,8.12E+01,,,,,,,,,
550,20,10.2,81.3,1,1.02E+01,8.13E+01,,,,,,,,,
550,25,10.2,81.3,1,1.02E+01,8.13E+01,,,,,,,,,
550,30,10.2,81.4,1,1.02E+01,8.14E+01,,,,,,,,,
550,35,10.2,81.4,1,1.02E+01,8.14E+01,,,,,,,,,
550,40,10.2,81.5,1,1.02E+01,8.15E+01,,,,,,,,,
550,45,10.2,81.5,1,1.02E+01,8.15E+01,,,,,,,,,
550,50,10.2,81.6,1,1.02E+01,8.16E+01,,,,,,,,,
550,55,10.2,81.6,1,1.02E+01,8.16E+01,,,,,,,,,
550,60,10.2,81.7,1,1.02E+01,8.17E+01,,,,,,,,,
600,10,11.1,88.5,1,1.11E+01,8.85E+01,,,,,,,,,
600,15,11.1,88.5,1,1.11E+01,8.85E+01,,,,,,,,,
600,20,11.1,88.6,1,1.11E+01,8.86E+01,,,,,,,,,
600,25,11.1,88.6,1,1.11E+01,8.86E+01,,,,,,,,,
600,30,11.1,88.7,1,1.11E+01,8.87E+01,,,,,,,,,
600,35,11.1,88.8,1,1.11E+01,8.88E+01,,,,,,,,,
600,40,11.1,88.8,1,1.11E+01,8.88E+01,,,,,,,,,
600,45,11.1,88.9,1,1.11E+01,8.89E+01,,,,,,,,,
600,50,11.1,88.9,1,1.11E+01,8.89E+01,,,,,,,,,
600,55,11.1,89,1,1.11E+01,8.90E+01,,,,,,,,,
600,60,11.1,89,1,1.11E+01,8.90E+01,,,,,,,,,
650,10,12,95.8,1,1.20E+01,9.58E+01,,,,,,,,,
650,15,12,95.8,1,1.20E+01,9.58E+01,,,,,,,,,
650,20,12,95.9,1,1.20E+01,9.59E+01,,,,,,,,,
650,25,12,96,1,1.20E+01,9.60E+01,,,,,,,,,
650,30,12,96,1,1.20E+01,9.60E+01,,,,,,,,,
650,35,12,96.1,1,1.20E+01,9.61E+01,,,,,,,,,
650,40,12,96.1,1,1.20E+01,9.61E+01,,,,,,,,,
650,45,12,96.2,1,1.20E+01,9.62E+01,,,,,,,,,
650,50,12,96.3,1,1.20E+01,9.63E+01,,,,,,,,,
650,55,12,96.3,1,1.20E+01,9.63E+01,,,,,,,,,
650,60,12,96.4,1,1.20E+01,9.64E+01,,,,,,,,,
700,10,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,15,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,20,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,25,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,30,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,35,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,40,12.9,103,1,1.29E+01,1.03E+02,,,,,,,,,
700,45,12.9,104,1,1.29E+01,1.04E+02,,,,,,,,,
700,50,12.9,104,1,1.29E+01,1.04E+02,,,,,,,,,
700,55,13,104,1,1.30E+01,1.04E+02,,,,,,,,,
700,60,13,104,1,1.30E+01,1.04E+02,,,,,,,,,
750,10,13.8,110,1,1.38E+01,1.10E+02,,,,,,,,,
750,15,13.8,110,1,1.38E+01,1.10E+02,,,,,,,,,
750,20,13.8,110,1,1.38E+01,1.10E+02,,,,,,,,,
750,25,13.8,111,1,1.38E+01,1.11E+02,,,,,,,,,
750,30,13.8,111,1,1.38E+01,1.11E+02,,,,,,,,,
750,35,13.8,111,1,1.38E+01,1.11E+02,,,,,,,,,
750,40,13.8,111,1,1.38E+01,1.11E+02,,,,,,,,,
750,45,13.9,111,1,1.39E+01,1.11E+02,,,,,,,,,
750,50,13.9,111,1,1.39E+01,1.11E+02,,,,,,,,,
750,55,13.9,111,1,1.39E+01,1.11E+02,,,,,,,,,
750,60,13.9,111,1,1.39E+01,1.11E+02,,,,,,,,,
800,10,14.7,118,1,1.47E+01,1.18E+02,,,,,,,,,
800,15,14.7,118,1,1.47E+01,1.18E+02,,,,,,,,,
800,20,14.7,118,1,1.47E+01,1.18E+02,,,,,,,,,
800,25,14.7,118,1,1.47E+01,1.18E+02,,,,,,,,,
800,30,14.7,118,1,1.47E+01,1.18E+02,,,,,,,,,
800,35,14.7,118,1,1.47E+01,1.18E+02,,,,,,,,,
800,40,14.8,118,1,1.48E+01,1.18E+02,,,,,,,,,
800,45,14.8,118,1,1.48E+01,1.18E+02,,,,,,,,,
800,50,14.8,118,1,1.48E+01,1.18E+02,,,,,,,,,
800,55,14.8,118,1,1.48E+01,1.18E+02,,,,,,,,,
800,60,14.8,118,1,1.48E+01,1.18E+02,,,,,,,,,
850,10,15.6,125,1,1.56E+01,1.25E+02,,,,,,,,,
850,15,15.6,125,1,1.56E+01,1.25E+02,,,,,,,,,
850,20,15.6,125,1,1.56E+01,1.25E+02,,,,,,,,,
850,25,15.6,125,1,1.56E+01,1.25E+02,,,,,,,,,
850,30,15.6,125,1,1.56E+01,1.25E+02,,,,,,,,,
850,35,15.7,125,1,1.57E+01,1.25E+02,,,,,,,,,
850,40,15.7,125,1,1.57E+01,1.25E+02,,,,,,,,,
850,45,15.7,125,1,1.57E+01,1.25E+02,,,,,,,,,
850,50,15.7,125,1,1.57E+01,1.25E+02,,,,,,,,,
850,55,15.7,125,1,1.57E+01,1.25E+02,,,,,,,,,
850,60,15.7,125,1,1.57E+01,1.25E+02,,,,,,,,,
900,10,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,15,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,20,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,25,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,30,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,35,16.6,132,1,1.66E+01,1.32E+02,,,,,,,,,
900,40,16.6,132,1,1.66E+01,1.32E+02,,,,,,,,,
900,45,16.6,132,1,1.66E+01,1.32E+02,,,,,,,,,
900,50,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,55,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
900,60,16.5,132,1,1.65E+01,1.32E+02,,,,,,,,,
950,10,17.4,139,1,1.74E+01,1.39E+02,,,,,,,,,
950,15,17.4,139,1,1.74E+01,1.39E+02,,,,,,,,,
950,20,17.4,139,1,1.74E+01,1.39E+02,,,,,,,,,
950,25,17.4,140,1,1.74E+01,1.40E+02,,,,,,,,,
950,30,17.4,140,1,1.74E+01,1.40E+02,,,,,,,,,
950,35,17.4,140,1,1.74E+01,1.40E+02,,,,,,,,,
950,40,17.4,139,1,1.74E+01,1.39E+02,,,,,,,,,
950,45,17.4,139,1,1.74E+01,1.39E+02,,,,,,,,,
950,50,17.4,139,1,1.74E+01,1.39E+02,,,,,,,,,
950,55,17.3,139,1,1.73E+01,1.39E+02,,,,,,,,,
950,60,17.3,138,1,1.73E+01,1.38E+02,,,,,,,,,
1000,10,18.3,146,1,1.83E+01,1.46E+02,,,,,,,,,
1000,15,18.3,147,1,1.83E+01,1.47E+02,,,,,,,,,
1000,20,18.3,147,1,1.83E+01,1.47E+02,,,,,,,,,
1000,25,18.3,147,1,1.83E+01,1.47E+02,,,,,,,,,
1000,30,18.3,146,1,1.83E+01,1.46E+02,,,,,,,,,
1000,35,18.3,146,1,1.83E+01,1.46E+02,,,,,,,,,
1000,40,18.3,146,1,1.83E+01,1.46E+02,,,,,,,,,
1000,45,18.2,146,1,1.82E+01,1.46E+02,,,,,,,,,
1000,50,18.1,145,1,1.81E+01,1.45E+02,,,,,,,,,
1000,55,18,144,1,1.80E+01,1.44E+02,,,,,,,,,
1000,60,17.9,143,1,1.79E+01,1.43E+02,,,,,,,,,
1050,10,19.2,154,1,1.92E+01,1.54E+02,,,,,,,,,
1050,15,19.2,154,1,1.92E+01,1.54E+02,,,,,,,,,
1050,20,19.2,154,1,1.92E+01,1.54E+02,,,,,,,,,
1050,25,19.2,153,1,1.92E+01,1.53E+02,,,,,,,,,
1050,30,19.1,153,1,1.91E+01,1.53E+02,,,,,,,,,
1050,35,19.1,153,1,1.91E+01,1.53E+02,,,,,,,,,
1050,40,19,152,1,1.90E+01,1.52E+02,,,,,,,,,
1050,45,18.9,151,1,1.89E+01,1.51E+02,,,,,,,,,
1050,50,18.8,150,1,1.88E+01,1.50E+02,,,,,,,,,
1050,55,18.6,149,1,1.86E+01,1.49E+02,,,,,,,,,
1050,60,18.4,147,1,1.84E+01,1.47E+02,,,,,,,,,
1100,10,20.1,160,1,2.01E+01,1.60E+02,,,,,,,,,
1100,15,20,160,1,2.00E+01,1.60E+02,,,,,,,,,
1100,20,20,160,1,2.00E+01,1.60E+02,,,,,,,,,
1100,25,19.9,160,1,1.99E+01,1.60E+02,,,,,,,,,
1100,30,19.9,159,1,1.99E+01,1.59E+02,,,,,,,,,
1100,35,19.7,158,1,1.97E+01,1.58E+02,,,,,,,,,
1100,40,19.6,157,1,1.96E+01,1.57E+02,,,,,,,,,
1100,45,19.5,156,1,1.95E+01,1.56E+02,,,,,,,,,
1100,50,19.3,154,1,1.93E+01,1.54E+02,,,,,,,,,
1100,55,19.1,153,1,1.91E+01,1.53E+02,,,,,,,,,
1100,60,18.9,151,1,1.89E+01,1.51E+02,,,,,,,,,
1150,10,20.9,167,1,2.09E+01,1.67E+02,,,,,,,,,
1150,15,20.8,166,1,2.08E+01,1.66E+02,,,,,,,,,
1150,20,20.7,166,1,2.07E+01,1.66E+02,,,,,,,,,
1150,25,20.6,165,1,2.06E+01,1.65E+02,,,,,,,,,
1150,30,20.5,164,1,2.05E+01,1.64E+02,,,,,,,,,
1150,35,20.3,162,1,2.03E+01,1.62E+02,,,,,,,,,
1150,40,20.1,161,1,2.01E+01,1.61E+02,,,,,,,,,
1150,45,19.9,159,1,1.99E+01,1.59E+02,,,,,,,,,
1150,50,19.7,157,1,1.97E+01,1.57E+02,,,,,,,,,
1150,55,19.4,156,1,1.94E+01,1.56E+02,,,,,,,,,
1150,60,19.2,154,1,1.92E+01,1.54E+02,,,,,,,,,
1200,10,21.6,173,1,2.16E+01,1.73E+02,,,,,,,,,
1200,15,21.4,172,1,2.14E+01,1.72E+02,,,,,,,,,
1200,20,21.3,170,1,2.13E+01,1.70E+02,,,,,,,,,
1200,25,21.1,169,1,2.11E+01,1.69E+02,,,,,,,,,
1200,30,20.9,167,1,2.09E+01,1.67E+02,,,,,,,,,
1200,35,20.7,166,1,2.07E+01,1.66E+02,,,,,,,,,
1200,40,20.5,164,1,2.05E+01,1.64E+02,,,,,,,,,
1200,45,20.3,162,1,2.03E+01,1.62E+02,,,,,,,,,
1200,50,20,160,1,2.00E+01,1.60E+02,,,,,,,,,
1200,55,19.7,158,1,1.97E+01,1.58E+02,,,,,,,,,
1200,60,19.5,156,1,1.95E+01,1.56E+02,,,,,,,,,
1250,10,22.1,177,1,2.21E+01,1.77E+02,,,,,,,,,
1250,15,22,176,1,2.20E+01,1.76E+02,,,,,,,,,
1250,20,21.8,174,1,2.18E+01,1.74E+02,,,,,,,,,
1250,25,21.5,172,1,2.15E+01,1.72E+02,,,,,,,,,
1250,30,21.3,170,1,2.13E+01,1.70E+02,,,,,,,,,
1250,35,21.1,168,1,2.11E+01,1.68E+02,,,,,,,,,
1250,40,20.8,166,1,2.08E+01,1.66E+02,,,,,,,,,
1250,45,20.5,164,1,2.05E+01,1.64E+02,,,,,,,,,
1250,50,20.3,162,1,2.03E+01,1.62E+02,,,,,,,,,
1250,55,20,160,1,2.00E+01,1.60E+02,,,,,,,,,
1250,60,19.7,158,1,1.97E+01,1.58E+02,,,,,,,,,
100,10,1.238521,9.908165,2,1.24E+00,9.91E+00,,,,,,,,,
100,15,1.239345,9.914758,2,1.24E+00,9.91E+00,,,,,,,,,
100,20,1.240169,9.921351,2,1.24E+00,9.92E+00,,,,,,,,,
100,25,1.240993,9.927944,2,1.24E+00,9.93E+00,,,,,,,,,
100,30,1.241817,9.934538,2,1.24E+00,9.93E+00,,,,,,,,,
100,35,1.242641,9.941131,2,1.24E+00,9.94E+00,,,,,,,,,
100,40,1.243465,9.947724,2,1.24E+00,9.95E+00,,,,,,,,,
100,45,1.24429,9.954317,2,1.24E+00,9.95E+00,,,,,,,,,
100,50,1.245114,9.96091,2,1.25E+00,9.96E+00,,,,,,,,,
100,55,1.245938,9.967503,2,1.25E+00,9.97E+00,,,,,,,,,
100,60,1.246762,9.974096,2,1.25E+00,9.97E+00,,,,,,,,,
150,10,1.856816,14.85452,2,1.86E+00,1.49E+01,,,,,,,,,
150,15,1.858051,14.86441,2,1.86E+00,1.49E+01,,,,,,,,,
150,20,1.859287,14.87429,2,1.86E+00,1.49E+01,,,,,,,,,
150,25,1.860522,14.88418,2,1.86E+00,1.49E+01,,,,,,,,,
150,30,1.861758,14.89406,2,1.86E+00,1.49E+01,,,,,,,,,
150,35,1.862993,14.90395,2,1.86E+00,1.49E+01,,,,,,,,,
150,40,1.864229,14.91383,2,1.86E+00,1.49E+01,,,,,,,,,
150,45,1.865464,14.92372,2,1.87E+00,1.49E+01,,,,,,,,,
150,50,1.8667,14.9336,2,1.87E+00,1.49E+01,,,,,,,,,
150,55,1.867936,14.94348,2,1.87E+00,1.49E+01,,,,,,,,,
150,60,1.869171,14.95337,2,1.87E+00,1.50E+01,,,,,,,,,
200,10,2.474468,19.79574,2,2.47E+00,1.98E+01,,,,,,,,,
200,15,2.476115,19.80892,2,2.48E+00,1.98E+01,,,,,,,,,
200,20,2.477761,19.82209,2,2.48E+00,1.98E+01,,,,,,,,,
200,25,2.479408,19.83526,2,2.48E+00,1.98E+01,,,,,,,,,
200,30,2.481054,19.84844,2,2.48E+00,1.98E+01,,,,,,,,,
200,35,2.482701,19.86161,2,2.48E+00,1.99E+01,,,,,,,,,
200,40,2.484348,19.87478,2,2.48E+00,1.99E+01,,,,,,,,,
200,45,2.485994,19.88795,2,2.49E+00,1.99E+01,,,,,,,,,
200,50,2.487641,19.90113,2,2.49E+00,1.99E+01,,,,,,,,,
200,55,2.489287,19.9143,2,2.49E+00,1.99E+01,,,,,,,,,
200,60,2.490934,19.92747,2,2.49E+00,1.99E+01,,,,,,,,,
250,10,3.091479,24.73184,2,3.09E+00,2.47E+01,,,,,,,,,
250,15,3.093537,24.74829,2,3.09E+00,2.47E+01,,,,,,,,,
250,20,3.095594,24.76475,2,3.10E+00,2.48E+01,,,,,,,,,
250,25,3.097651,24.78121,2,3.10E+00,2.48E+01,,,,,,,,,
250,30,3.099708,24.79766,2,3.10E+00,2.48E+01,,,,,,,,,
250,35,3.101765,24.81412,2,3.10E+00,2.48E+01,,,,,,,,,
250,40,3.103822,24.83058,2,3.10E+00,2.48E+01,,,,,,,,,
250,45,3.105879,24.84704,2,3.11E+00,2.48E+01,,,,,,,,,
250,50,3.107937,24.86349,2,3.11E+00,2.49E+01,,,,,,,,,
250,55,3.109994,24.87995,2,3.11E+00,2.49E+01,,,,,,,,,
250,60,3.112051,24.89641,2,3.11E+00,2.49E+01,,,,,,,,,
300,10,3.70785,29.6628,2,3.71E+00,2.97E+01,,,,,,,,,
300,15,3.710318,29.68254,2,3.71E+00,2.97E+01,,,,,,,,,
300,20,3.712785,29.70228,2,3.71E+00,2.97E+01,,,,,,,,,
300,25,3.715252,29.72202,2,3.72E+00,2.97E+01,,,,,,,,,
300,30,3.71772,29.74176,2,3.72E+00,2.97E+01,,,,,,,,,
300,35,3.720187,29.7615,2,3.72E+00,2.98E+01,,,,,,,,,
300,40,3.722654,29.78123,2,3.72E+00,2.98E+01,,,,,,,,,
300,45,3.725121,29.80097,2,3.73E+00,2.98E+01,,,,,,,,,
300,50,3.727589,29.82071,2,3.73E+00,2.98E+01,,,,,,,,,
300,55,3.730056,29.84045,2,3.73E+00,2.98E+01,,,,,,,,,
300,60,3.732523,29.86018,2,3.73E+00,2.99E+01,,,,,,,,,
350,10,4.323582,34.58866,2,4.32E+00,3.46E+01,,,,,,,,,
350,15,4.326459,34.61167,2,4.33E+00,3.46E+01,,,,,,,,,
350,20,4.329336,34.63469,2,4.33E+00,3.46E+01,,,,,,,,,
350,25,4.332213,34.65771,2,4.33E+00,3.47E+01,,,,,,,,,
350,30,4.33509,34.68072,2,4.34E+00,3.47E+01,,,,,,,,,
350,35,4.337967,34.70374,2,4.34E+00,3.47E+01,,,,,,,,,
350,40,4.340844,34.72675,2,4.34E+00,3.47E+01,,,,,,,,,
350,45,4.343721,34.74977,2,4.34E+00,3.47E+01,,,,,,,,,
350,50,4.346598,34.77279,2,4.35E+00,3.48E+01,,,,,,,,,
350,55,4.349475,34.7958,2,4.35E+00,3.48E+01,,,,,,,,,
350,60,4.352352,34.81881,2,4.35E+00,3.48E+01,,,,,,,,,
400,10,4.938676,39.5094,2,4.94E+00,3.95E+01,,,,,,,,,
400,15,4.941962,39.5357,2,4.94E+00,3.95E+01,,,,,,,,,
400,20,4.945248,39.56199,2,4.95E+00,3.96E+01,,,,,,,,,
400,25,4.948535,39.58828,2,4.95E+00,3.96E+01,,,,,,,,,
400,30,4.951821,39.61457,2,4.95E+00,3.96E+01,,,,,,,,,
400,35,4.955107,39.64086,2,4.96E+00,3.96E+01,,,,,,,,,
400,40,4.958393,39.66715,2,4.96E+00,3.97E+01,,,,,,,,,
400,45,4.96168,39.69344,2,4.96E+00,3.97E+01,,,,,,,,,
400,50,4.964966,39.71973,2,4.96E+00,3.97E+01,,,,,,,,,
400,55,4.968252,39.74602,2,4.97E+00,3.97E+01,,,,,,,,,
400,60,4.971538,39.7723,2,4.97E+00,3.98E+01,,,,,,,,,
450,10,5.553132,44.42505,2,5.55E+00,4.44E+01,,,,,,,,,
450,15,5.556827,44.45461,2,5.56E+00,4.45E+01,,,,,,,,,
450,20,5.560522,44.48418,2,5.56E+00,4.45E+01,,,,,,,,,
450,25,5.564217,44.51374,2,5.56E+00,4.45E+01,,,,,,,,,
450,30,5.567912,44.5433,2,5.57E+00,4.45E+01,,,,,,,,,
450,35,5.571608,44.57286,2,5.57E+00,4.46E+01,,,,,,,,,
450,40,5.575303,44.60242,2,5.58E+00,4.46E+01,,,,,,,,,
450,45,5.578998,44.63198,2,5.58E+00,4.46E+01,,,,,,,,,
450,50,5.582693,44.66154,2,5.58E+00,4.47E+01,,,,,,,,,
450,55,5.586387,44.6911,2,5.59E+00,4.47E+01,,,,,,,,,
450,60,5.590082,44.72065,2,5.59E+00,4.47E+01,,,,,,,,,
500,10,6.166951,49.33561,2,6.17E+00,4.93E+01,,,,,,,,,
500,15,6.171055,49.36844,2,6.17E+00,4.94E+01,,,,,,,,,
500,20,6.175159,49.40127,2,6.18E+00,4.94E+01,,,,,,,,,
500,25,6.179262,49.4341,2,6.18E+00,4.94E+01,,,,,,,,,
500,30,6.183366,49.46693,2,6.18E+00,4.95E+01,,,,,,,,,
500,35,6.18747,49.49976,2,6.19E+00,4.95E+01,,,,,,,,,
500,40,6.191573,49.53258,2,6.19E+00,4.95E+01,,,,,,,,,
500,45,6.195676,49.56541,2,6.20E+00,4.96E+01,,,,,,,,,
500,50,6.19978,49.59824,2,6.20E+00,4.96E+01,,,,,,,,,
500,55,6.203882,49.63106,2,6.20E+00,4.96E+01,,,,,,,,,
500,60,6.207984,49.66387,2,6.21E+00,4.97E+01,,,,,,,,,
550,10,6.780136,54.24109,2,6.78E+00,5.42E+01,,,,,,,,,
550,15,6.784648,54.27718,2,6.78E+00,5.43E+01,,,,,,,,,
550,20,6.789159,54.31327,2,6.79E+00,5.43E+01,,,,,,,,,
550,25,6.793671,54.34937,2,6.79E+00,5.43E+01,,,,,,,,,
550,30,6.798182,54.38546,2,6.80E+00,5.44E+01,,,,,,,,,
550,35,6.802694,54.42155,2,6.80E+00,5.44E+01,,,,,,,,,
550,40,6.807205,54.45764,2,6.81E+00,5.45E+01,,,,,,,,,
550,45,6.811717,54.49373,2,6.81E+00,5.45E+01,,,,,,,,,
550,50,6.816227,54.52982,2,6.82E+00,5.45E+01,,,,,,,,,
550,55,6.820737,54.5659,2,6.82E+00,5.46E+01,,,,,,,,,
550,60,6.825246,54.60197,2,6.83E+00,5.46E+01,,,,,,,,,
600,10,7.392686,59.14149,2,7.39E+00,5.91E+01,,,,,,,,,
600,15,7.397605,59.18084,2,7.40E+00,5.92E+01,,,,,,,,,
600,20,7.402525,59.2202,2,7.40E+00,5.92E+01,,,,,,,,,
